Date,Open,High,Low,Close,Adj Close,Volume
01-09-2017,23.7413,23.8393,23.5793,23.6933,355.399994,45743190
05-09-2017,23.5867,23.6993,23.0593,23.306,349.589996,57725730
06-09-2017,23.3,23.3986,22.7707,22.9687,344.529999,61370265
07-09-2017,23.0653,23.4987,22.8967,23.374,350.609985,63588195
08-09-2017,23.266,23.3187,22.82,22.8933,343.399994,48952620
11-09-2017,23.4233,24.2473,23.3333,24.246,363.690002,115005825
12-09-2017,24.2993,24.584,24.0267,24.1833,362.75,89593605
13-09-2017,24.2547,24.538,23.9727,24.4153,366.230011,62778465
14-09-2017,24.2887,25.1973,24.1753,25.176,377.640015,108037860
15-09-2017,24.9673,25.3333,24.8467,25.3207,379.809998,81307440
18-09-2017,25.35,25.974,25.1787,25.6667,385,107819700
19-09-2017,25.3333,25.4927,24.9047,25.0067,375.100006,96778290
20-09-2017,24.8667,25.2166,24.738,24.9273,373.910004,73785780
21-09-2017,24.9933,25.122,24.3007,24.432,366.480011,69272850
22-09-2017,24.4327,24.66,23.392,23.406,351.089996,122391270
25-09-2017,23.5433,23.8313,22.8587,22.9993,344.98999,114089190
26-09-2017,23.3953,23.416,22.7267,23.0167,345.25,107344110
27-09-2017,23.3267,23.4326,22.7,22.7313,340.970001,90904950
28-09-2017,22.6587,22.85,22.36,22.64,339.600006,79794255
29-09-2017,22.7907,22.9787,22.5734,22.74,341.100006,76606230
02-10-2017,22.8347,22.9133,22.3673,22.7687,341.529999,79301610
03-10-2017,22.3933,23.2367,22.0853,23.2093,348.140015,152303940
04-10-2017,23.4167,23.908,23.3067,23.6673,355.01001,122453145
05-10-2017,23.7333,23.829,23.4233,23.6887,355.329987,62575125
06-10-2017,23.54,24.0066,23.4833,23.792,356.880005,64462110
09-10-2017,23.31,23.45,22.8447,22.8627,342.940002,112404810
10-10-2017,23.12,23.7087,23.0354,23.706,355.589996,104677425
11-10-2017,23.5927,23.84,23.41,23.64,354.600006,67512465
12-10-2017,23.53,23.9853,23.5093,23.712,355.679993,61305720
13-10-2017,23.7987,23.8993,23.5787,23.7047,355.570007,53107995
16-10-2017,23.584,23.632,23.144,23.3733,350.600006,80632290
17-10-2017,23.394,23.748,23.338,23.7167,355.75,49400175
18-10-2017,23.7313,24.2,23.6087,23.9767,359.649994,74086110
19-10-2017,23.704,23.8098,23.2133,23.454,351.809998,75927645
20-10-2017,23.5127,23.6367,22.956,23.0067,345.100006,73955925
23-10-2017,23.3253,23.33,22.4167,22.468,337.019989,86210190
24-10-2017,22.5867,22.8533,22.4107,22.4893,337.339996,67375080
25-10-2017,22.4467,22.5,21.5707,21.7227,325.839996,128911095
26-10-2017,21.852,22.0153,21.5467,21.7447,326.170013,75352500
27-10-2017,21.3167,21.6393,21.1107,21.3913,320.869995,104695560
30-10-2017,21.2787,21.5853,21.15,21.3387,320.079987,63815670
31-10-2017,21.3487,22.13,21.3453,22.102,331.529999,85085205
01-11-2017,22.15,22.1739,21.3507,21.4053,321.079987,126860040
02-11-2017,20.0087,20.5793,19.5087,19.9507,299.26001,296871240
03-11-2017,19.9667,20.4167,19.6753,20.406,306.089996,133409610
06-11-2017,20.4667,20.5,19.934,20.1853,302.779999,97290135
07-11-2017,20.068,20.4333,20.002,20.4033,306.049988,79414110
08-11-2017,20.3667,20.4593,20.0867,20.2927,304.390015,70546905
09-11-2017,20.1667,20.2973,19.7533,20.1993,302.98999,81600165
10-11-2017,20.1667,20.5573,20.1233,20.1993,302.98999,69381435
13-11-2017,20.0087,21.12,19.9407,21.0267,315.399994,113774160
14-11-2017,21,21.09,20.46,20.58,308.700012,85141140
15-11-2017,20.4007,20.8327,20.1,20.7533,311.299988,89679975
16-11-2017,20.9327,21.2093,20.7533,20.8333,312.5,87331095
17-11-2017,21.7113,21.778,20.8767,21.0033,315.049988,206027085
20-11-2017,20.9193,21.0333,20.3167,20.5827,308.73999,123714750
21-11-2017,20.724,21.2153,20.5807,21.1873,317.809998,108919095
22-11-2017,21.118,21.1613,20.7893,20.84,312.600006,73764540
24-11-2017,20.9193,21.094,20.7333,21.0367,315.549988,48660975
27-11-2017,20.8833,21.156,20.634,21.1207,316.809998,68338410
28-11-2017,21.0907,21.3333,20.928,21.17,317.549988,74242365
29-11-2017,21.1533,21.2,20.082,20.5027,307.540009,131510970
30-11-2017,20.5707,20.7133,20.3027,20.59,308.850006,65273805
01-12-2017,20.3627,20.688,20.3367,20.4353,306.529999,64393020
04-12-2017,20.4333,20.551,20.0407,20.3467,305.200012,87527100
05-12-2017,20.1333,20.5333,20.0667,20.2467,303.700012,69697800
06-12-2017,20.0067,20.8927,20,20.884,313.26001,107930115
07-12-2017,20.8,21.2423,20.7367,20.7493,311.23999,71708955
08-12-2017,20.9733,21.132,20.7507,21.0087,315.130005,52026870
11-12-2017,20.9753,21.934,20.9167,21.9273,328.910004,119069715
12-12-2017,22.03,22.7627,22.002,22.7353,341.029999,130997985
13-12-2017,22.7287,22.948,22.4333,22.602,339.029999,93321915
14-12-2017,22.734,23.1627,22.46,22.526,337.890015,86998740
15-12-2017,22.8027,22.9267,22.384,22.8967,343.450012,103997985
18-12-2017,22.9933,23.1153,22.5053,22.5913,338.869995,82142490
19-12-2017,22.684,22.7662,22.02,22.0733,331.100006,102374565
20-12-2017,22.1793,22.2067,21.6693,21.932,328.980011,89307000
21-12-2017,21.9727,22.2493,21.814,22.1107,331.660004,65778330
22-12-2017,21.9673,22.0614,21.6547,21.68,325.200012,63237105
26-12-2017,21.5887,21.596,21.1053,21.1527,317.290009,65676195
27-12-2017,21.0667,21.1787,20.7167,20.776,311.640015,70681665
28-12-2017,20.7833,21.0547,20.636,21.024,315.359985,64745205
29-12-2017,21.0787,21.094,20.6667,20.7567,311.350006,56657325
02-01-2018,20.8,21.474,20.7333,21.3687,320.529999,65283615
03-01-2018,21.4,21.6833,21.0367,21.15,317.25,67822905
04-01-2018,20.858,21.2367,20.3787,20.9747,314.619995,149194560
05-01-2018,21.108,21.1493,20.8,21.1053,316.579987,68867700
08-01-2018,21.0667,22.468,21.0333,22.4273,336.410004,147891525
09-01-2018,22.344,22.5867,21.827,22.246,333.690002,107199465
10-01-2018,22.1467,22.4667,22,22.32,334.799988,64648890
11-01-2018,22.3493,22.9873,22.2173,22.53,337.950012,99682260
12-01-2018,22.5753,22.694,22.2447,22.4147,336.220001,72375885
16-01-2018,22.5027,23,22.32,22.6707,340.059998,97113765
17-01-2018,22.698,23.2667,22.65,23.144,347.160004,106552575
18-01-2018,23.0447,23.4867,22.916,22.9713,344.570007,85287675
19-01-2018,23,23.3727,22.84,23.3347,350.019989,73324545
22-01-2018,23.2933,23.8553,23.28,23.4373,351.559998,93155400
23-01-2018,24,24.0333,23.4,23.5193,352.790009,81981210
24-01-2018,23.6387,23.65,22.9013,23.0593,345.890015,79312170
25-01-2018,23.218,23.28,22.4267,22.5093,337.640015,101104545
26-01-2018,22.7667,22.9333,22.3807,22.8567,342.850006,68090340
29-01-2018,22.6567,23.39,22.552,23.302,349.529999,71207235
30-01-2018,23.0093,23.218,22.8113,23.0547,345.820007,70765500
31-01-2018,23.1673,23.746,23.0127,23.6207,354.309998,93211035
01-02-2018,23.4,23.9773,23.242,23.2833,349.25,62965305
02-02-2018,23.2293,23.4633,22.7007,22.9167,343.75,55572540
05-02-2018,22.5313,22.9647,22.2,22.2087,333.130005,66962205
06-02-2018,21.6807,22.4147,21.5667,22.2647,333.970001,76326570
07-02-2018,22.5993,23.0667,22.3773,23,345,104538585
08-02-2018,22.8873,23.2413,20.9733,21.0153,315.230011,154718595
09-02-2018,21.3287,21.399,19.6507,20.6947,310.420013,194005815
12-02-2018,21.0753,21.2053,20.4167,21.0487,315.730011,93417330
13-02-2018,21.0013,21.6127,20.834,21.5773,323.660004,68403465
14-02-2018,21.3893,21.7447,21.2347,21.4873,322.309998,59261145
15-02-2018,21.6333,22.2747,21.4933,22.271,334.070007,88693755
16-02-2018,22.1667,22.8747,22.1093,22.366,335.48999,84639555
20-02-2018,22.298,22.7227,22.1,22.318,334.769989,60141525
21-02-2018,22.402,22.6462,22.2113,22.22,333.299988,48294735
22-02-2018,22.3687,23.1627,22.3167,23.078,346.170013,104547120
23-02-2018,23.1887,23.666,23.14,23.47,352.049988,87260805
26-02-2018,23.5667,23.9333,23.4903,23.828,357.420013,65099775
27-02-2018,23.75,23.9993,23.334,23.3993,350.98999,71961285
28-02-2018,23.5047,23.6827,22.8147,22.8707,343.059998,91044870
01-03-2018,23.0007,23.2447,22.0047,22.062,330.929993,103284015
02-03-2018,21.7987,22.348,21.5313,22.3413,335.119995,76392435
05-03-2018,22.1593,22.5167,21.9529,22.2233,333.350006,57356535
06-03-2018,22.25,22.4247,21.802,21.88,328.200012,64286160
07-03-2018,21.696,22.1667,21.4493,22.1533,332.299988,75109455
08-03-2018,22.1907,22.22,21.7516,21.94,329.100006,53493660
09-03-2018,21.6067,21.8993,21.4913,21.8113,327.170013,82601460
12-03-2018,21.9073,23.1473,21.7667,23.034,345.51001,123960525
13-03-2018,22.9947,23.008,22.4176,22.7893,341.839996,89487075
14-03-2018,22.4507,22.654,21.5953,21.7753,326.630005,119510550
15-03-2018,21.9587,22.19,21.4067,21.7067,325.600006,98472015
16-03-2018,21.7307,21.8267,21.2713,21.4233,321.350006,91759185
19-03-2018,21.1,21.3833,20.6447,20.904,313.559998,112264410
20-03-2018,20.9913,21.0833,20.584,20.7033,310.549988,71464395
21-03-2018,20.6833,21.496,20.6793,21.102,316.529999,89376165
22-03-2018,20.926,21.2547,20.5453,20.6067,309.100006,74096565
23-03-2018,20.75,20.774,20.03,20.1027,301.540009,99823485
26-03-2018,20.4893,20.506,19.424,20.2787,304.179993,125627625
27-03-2018,20.2667,20.2847,18.4787,18.612,279.179993,208080435
28-03-2018,17.6387,17.912,16.8067,17.1853,257.779999,315021555
29-03-2018,17.0993,18.064,16.5473,17.742,266.130005,227561235
02-04-2018,17.084,17.3555,16.306,16.832,252.479996,241709520
03-04-2018,17.988,18.2233,16.966,17.8353,267.529999,282665760
04-04-2018,16.852,19.2247,16.8,19.1293,286.940002,298451190
05-04-2018,19.2893,20.4173,19.2133,20.3813,305.720001,286816515
06-04-2018,20.0667,20.6187,19.7,19.9533,299.299988,202804290
09-04-2018,20.0247,20.6333,19.2807,19.3107,289.660004,153747075
10-04-2018,19.9313,20.4733,19.5787,20.3133,304.700012,165363885
11-04-2018,20.0494,20.5987,19.9773,20.062,300.929993,112244175
12-04-2018,20.1547,20.2633,19.5787,19.6053,294.079987,114131535
13-04-2018,20.24,20.2633,19.732,20.0227,300.339996,109908345
16-04-2018,19.9333,19.9773,19.2673,19.414,291.209991,95077320
17-04-2018,19.258,19.478,18.834,19.1793,287.690002,105000345
18-04-2018,19.4053,20.016,19.2107,19.5567,293.350006,98365500
19-04-2018,19.4053,20.0673,19.2367,20.0053,300.079987,91358985
20-04-2018,19.678,19.9987,19.3167,19.3493,290.23999,84418920
23-04-2018,19.4193,19.4413,18.822,18.8913,283.369995,73400670
24-04-2018,19,19.1393,18.564,18.8973,283.459991,85279620
25-04-2018,18.9,19.0107,18.4833,18.7127,280.690002,60203610
26-04-2018,18.5833,19.0527,18.4333,19.032,285.480011,65340195
27-04-2018,19.0247,19.6313,18.922,19.605,294.079987,65469390
30-04-2018,19.574,19.9153,19.5,19.5933,293.899994,63422580
01-05-2018,19.5673,20.0547,19.548,19.9947,299.920013,69384045
02-05-2018,19.9047,20.4567,19.8523,20.0767,301.149994,134555550
03-05-2018,18.586,19.2027,18.3487,18.9633,284.450012,260281950
04-05-2018,18.8667,19.7907,18.6347,19.606,294.089996,128540310
07-05-2018,19.8333,20.3973,19.678,20.1847,302.769989,130173360
08-05-2018,20.053,20.5167,19.9333,20.1313,301.970001,88950000
09-05-2018,20.0273,20.4673,20.0033,20.4567,306.850006,85910475
10-05-2018,20.5,20.866,20.2741,20.3347,305.019989,84773415
11-05-2018,20.5133,20.592,19.9387,20.0707,301.059998,70194735
14-05-2018,20.2213,20.3293,19.4413,19.4647,291.970001,109302060
15-05-2018,19.0007,19.1307,18.7,18.9453,284.179993,142787595
16-05-2018,18.922,19.254,18.7707,19.0987,286.480011,85110285
17-05-2018,19.06,19.2792,18.9313,18.9693,284.540009,66309180
18-05-2018,18.9767,18.9767,18.2667,18.4547,276.820007,108778305
21-05-2018,18.7553,19.4327,18.7533,18.966,284.48999,137738565
22-05-2018,19.1841,19.2,18.2281,18.334,275.01001,134186340
23-05-2018,18.5173,18.6607,18.2667,18.6047,279.070007,89775795
24-05-2018,18.56,18.7407,18.326,18.5233,277.850006,62650620
25-05-2018,18.5083,18.6427,18.374,18.59,278.850006,58126230
29-05-2018,18.5673,19.1,18.41,18.9173,283.76001,84999600
30-05-2018,18.886,19.667,18.7733,19.448,291.720001,112345290
31-05-2018,19.1473,19.358,18.862,18.982,284.730011,88795815
01-06-2018,19.0573,19.4633,18.9226,19.4547,291.820007,81365790
04-06-2018,19.6227,19.9333,19.5699,19.7827,296.73999,71967150
05-06-2018,19.8467,19.8533,19.116,19.4087,291.130005,89927355
06-06-2018,20.0333,21.478,19.832,21.3,319.5,281509035
07-06-2018,21.0767,22,20.9053,21.0727,316.089996,215179065
08-06-2018,21.2667,21.632,21.1433,21.1773,317.660004,123078030
11-06-2018,21.5007,22.3107,21.5,22.14,332.100006,197752095
12-06-2018,22.98,23.6647,22.5333,22.8513,342.769989,335211045
13-06-2018,23.1137,23.1467,22.6533,22.9853,344.779999,142047060
14-06-2018,23.1753,23.9167,23.1067,23.848,357.720001,164715345
15-06-2018,23.5893,24.3113,23.4167,23.878,358.170013,162723810
18-06-2018,23.6933,24.9153,23.6333,24.722,370.829987,181098390
19-06-2018,24.344,24.6667,23.0833,23.5033,352.549988,191428545
20-06-2018,23.8693,24.292,23.4667,24.148,362.220001,125754840
21-06-2018,24.1333,24.4143,23.0847,23.1673,347.51001,119507175
22-06-2018,23.436,23.4833,22.1333,22.242,333.630005,153990885
25-06-2018,22.008,22.5647,21.8333,22.2007,333.01001,103969560
26-06-2018,22.4036,22.9033,21.7199,22.8,342,111787305
27-06-2018,23,23.386,22.6333,22.9667,344.5,125005905
28-06-2018,23.244,23.8013,23.074,23.3287,349.929993,125970075
29-06-2018,23.5553,23.5907,22.8273,22.8633,342.950012,97385940
02-07-2018,24.0047,24.3187,21.99,22.338,335.070007,280972740
03-07-2018,22.1167,22.166,20.646,20.724,310.859985,184239570
05-07-2018,20.9173,20.9593,19.748,20.6107,309.160004,262145610
06-07-2018,20.3303,20.8047,20.1333,20.5933,308.899994,132981765
09-07-2018,20.7993,21.2347,20.5333,21.234,318.51001,113951295
10-07-2018,21.6373,21.8451,21.28,21.498,322.470001,142072470
11-07-2018,21.0533,21.4627,21.0047,21.264,318.959991,73261140
12-07-2018,21.4287,21.5487,20.8513,21.114,316.709991,85817490
13-07-2018,21.0387,21.3057,20.6167,21.258,318.869995,88136550
16-07-2018,20.7807,21.0107,20.4167,20.6733,310.100006,117279825
17-07-2018,20.5873,21.6493,20.5667,21.5127,322.690002,104943480
18-07-2018,21.6667,21.7,21.0833,21.59,323.850006,84363165
19-07-2018,21.0887,21.5693,20.934,21.3487,320.230011,88730175
20-07-2018,21.4153,21.5493,20.7806,20.9053,313.579987,77498205
23-07-2018,20.1227,20.3667,19.524,20.2133,303.200012,164894205
24-07-2018,20.2947,20.5145,19.503,19.8287,297.429993,143861760
25-07-2018,19.7827,20.6413,19.6335,20.5827,308.73999,106412700
26-07-2018,20.3233,20.7133,20.2427,20.4433,306.649994,69457830
27-07-2018,20.4833,20.5129,19.6894,19.812,297.179993,85549890
30-07-2018,19.7267,19.74,19.0753,19.3447,290.170013,102211080
31-07-2018,19.4833,19.888,19.2713,19.876,298.140015,76153740
01-08-2018,19.866,20.2,19.5333,20.056,300.839996,151941450
02-08-2018,21.896,23.3327,21.544,23.3027,349.540009,348224430
03-08-2018,23.1873,23.6667,22.8353,23.2113,348.170013,204847290
06-08-2018,23.0307,23.6653,22.788,22.7993,341.98999,128464965
07-08-2018,22.9227,25.8307,22.61,25.3047,379.570007,463136520
08-08-2018,24.606,25.5093,24.4747,24.6893,370.339996,368567445
09-08-2018,24.37,24.4673,23.0487,23.4967,352.450012,257757165
10-08-2018,23.6,24,23.0667,23.6993,355.48999,173280660
13-08-2018,24.0753,24.2127,23.268,23.7607,356.410004,156958215
14-08-2018,23.8967,23.9466,23.14,23.176,347.640015,104796405
15-08-2018,22.7937,22.966,22.1427,22.5793,338.690002,136518870
16-08-2018,22.6607,22.8187,22.2547,22.3633,335.450012,90960495
17-08-2018,21.5667,21.7847,20.2353,20.3667,305.5,284379180
20-08-2018,19.4469,20.5667,19.2133,20.5627,308.440002,261035025
21-08-2018,20.7073,21.6527,20.6,21.46,321.899994,197583450
22-08-2018,21.3913,21.592,20.978,21.4427,321.640015,89189325
23-08-2018,21.276,21.8213,21.2067,21.34,320.100006,77209290
24-08-2018,21.38,21.59,21.2933,21.5213,322.820007,54038460
27-08-2018,21.2,21.4957,20.5873,21.2847,319.269989,196189320
28-08-2018,21.2273,21.2587,20.746,20.7907,311.859985,114736365
29-08-2018,20.6847,20.79,20.246,20.334,305.01001,111710880
30-08-2018,20.1507,20.3067,19.848,20.21,303.149994,108250590
31-08-2018,20.1333,20.3539,19.9067,20.1107,301.660004,80626560
04-09-2018,19.796,19.8793,19.2,19.2633,288.950012,125257035
05-09-2018,19.0033,19.1187,18.4787,18.716,280.73999,115812315
06-09-2018,18.9867,19.4113,18.592,18.73,280.950012,112211400
07-09-2018,17.34,17.89,16.817,17.5493,263.23999,337378965
10-09-2018,18.2173,19.0687,18.0667,19.0333,285.5,214252920
11-09-2018,18.6313,18.8,18.2367,18.6293,279.440002,137549835
12-09-2018,18.7627,19.5,18.5764,19.3693,290.540009,150231405
13-09-2018,19.2013,19.6667,19.012,19.2973,289.459991,95105040
14-09-2018,19.2507,19.8217,19.1013,19.68,295.200012,101484180
17-09-2018,19.336,20.058,19.2087,19.656,294.839996,103313655
18-09-2018,19.7793,20.176,18.3667,18.9973,284.959991,248212830
19-09-2018,18.7007,20,18.7,19.9347,299.019989,124423755
20-09-2018,20.2373,20.3987,19.5553,19.8887,298.329987,110241330
21-09-2018,19.8467,20.0387,19.6913,19.94,299.100006,75757170
24-09-2018,19.8987,20.2,19.572,19.9787,299.679993,72644415
25-09-2018,20,20.3067,19.7667,20.066,300.98999,67225935
26-09-2018,20.1273,20.926,20.074,20.6387,309.579987,117648240
27-09-2018,20.86,20.9973,20.4607,20.5013,307.519989,127636260
28-09-2018,18.0173,18.5333,17.3703,17.6513,264.769989,504745410
01-10-2018,20.3847,20.7627,20.07,20.7133,310.700012,326663955
02-10-2018,20.93,21.1227,19.9433,20.068,301.019989,176152665
03-10-2018,20.222,20.3067,19.438,19.6533,294.799988,119924820
04-10-2018,19.5967,19.6,18.5113,18.7887,281.829987,147213180
05-10-2018,18.31,18.3253,17.3333,17.4633,261.950012,269168055
08-10-2018,17.6347,17.8507,16.6,16.704,250.559998,202089795
09-10-2018,17.0167,17.7847,16.8867,17.52,262.799988,180908610
10-10-2018,17.6407,17.7007,16.518,17.1253,256.880005,192229170
11-10-2018,17.1687,17.4833,16.602,16.8153,252.229996,122516070
12-10-2018,17.4,17.466,16.8007,17.252,258.779999,108021060
15-10-2018,17.2707,17.552,16.9691,17.306,259.589996,92999475
16-10-2018,17.7133,18.4917,17.4827,18.4393,276.589996,142896015
17-10-2018,18.8267,18.8467,17.7202,18.1187,271.779999,129833130
18-10-2018,17.9527,18.0667,17.5333,17.594,263.910004,81317760
19-10-2018,17.826,17.9773,16.9,17.3333,260,140633235
22-10-2018,17.3787,17.4573,16.8393,17.3967,260.950012,84003900
23-10-2018,17.5913,19.862,17.4733,19.6093,294.140015,285416295
24-10-2018,20.07,20.296,19.0487,19.2333,288.5,300873870
25-10-2018,21.148,21.4,20.0673,20.9907,314.859985,312610860
26-10-2018,20.55,22.66,20.4433,22.06,330.899994,411382800
29-10-2018,22.498,23.144,21.7667,22.3233,334.850006,217290405
30-10-2018,21.8927,22.5267,21.484,21.9933,329.899994,136900560
31-10-2018,22.1693,22.8,21.94,22.488,337.320007,114365220
01-11-2018,22.5507,23.1893,22.315,22.952,344.279999,120001980
02-11-2018,22.916,23.28,22.7273,23.094,346.410004,117119565
05-11-2018,22.7,22.9303,22.0093,22.76,341.399994,117465720
06-11-2018,22.6047,23.2533,22.406,22.7373,341.059998,101443335
07-11-2018,22.8893,23.412,22.72,23.2107,348.160004,110617830
08-11-2018,23.2333,23.8384,23.2293,23.4267,351.399994,106360110
09-11-2018,23.2667,23.6,23.0153,23.3673,350.51001,76482690
12-11-2018,23.2247,23.3187,22.0227,22.0853,331.279999,104122845
13-11-2018,22.2107,22.98,22.1467,22.582,338.730011,81728955
14-11-2018,22.8467,23.1407,22.4767,22.9333,344,75604305
15-11-2018,22.822,23.2387,22.6027,23.2293,348.440002,69385785
16-11-2018,23.0127,23.7133,23.008,23.6207,354.309998,108092865
19-11-2018,23.756,24.45,23.5253,23.5647,353.470001,145633065
20-11-2018,22.7833,23.32,22.2367,23.166,347.48999,120070635
21-11-2018,23.4667,23.54,22.4933,22.546,338.190002,70302120
23-11-2018,22.2897,22.5,21.7033,21.722,325.829987,63039630
26-11-2018,21.6667,23.0813,21.6667,23.0667,346,119882115
27-11-2018,22.67,23.1307,22.3667,22.928,343.920013,95374500
28-11-2018,23.066,23.2187,22.814,23.1913,347.869995,61913670
29-11-2018,23.1333,23.1667,22.6367,22.7447,341.170013,46210860
30-11-2018,22.7887,23.44,22.551,23.3653,350.480011,84433425
03-12-2018,24,24.4,23.4667,23.8993,358.48999,124597665
04-12-2018,23.7367,24.5787,23.4667,23.98,359.700012,126929175
06-12-2018,23.734,24.492,23.384,24.204,363.059998,117637620
07-12-2018,24.6,25.2993,23.8433,23.8643,357.970001,172667655
10-12-2018,24,24.3987,23.5413,24.3433,365.149994,99201825
11-12-2018,24.6607,24.8113,24.0153,24.4507,366.76001,94631535
12-12-2018,24.628,24.794,24.344,24.44,366.600006,75405720
13-12-2018,24.6767,25.1627,24.45,25.1193,376.790009,110487810
14-12-2018,25,25.1913,24.2887,24.3807,365.709991,95063325
17-12-2018,24.1333,24.38,22.9253,23.228,348.420013,115110120
18-12-2018,23.3693,23.4367,22.246,22.4687,337.029999,106499985
19-12-2018,22.5067,23.134,21.9827,22.198,332.970001,124112715
20-12-2018,21.8036,22.0193,20.7913,21.0253,315.380005,136077870
21-12-2018,21.16,21.5647,20.8293,21.318,319.769989,120252015
24-12-2018,20.9,20.9667,19.6797,19.6927,295.390015,83398695
26-12-2018,20,21.798,19.606,21.7393,326.089996,122447070
27-12-2018,21.3227,21.4781,20.1,21.0753,316.130005,128626995
28-12-2018,21.54,22.416,21.2273,22.258,333.869995,149084880
31-12-2018,22.5193,22.614,21.684,22.1867,332.799988,94535070
02-01-2019,20.4067,21.0087,19.92,20.6747,310.119995,174879720
03-01-2019,20.4667,20.6267,19.8253,20.024,300.359985,104477760
04-01-2019,20.4,21.2,20.182,21.1793,317.690002,110911740
07-01-2019,21.448,22.4493,21.1834,22.3307,334.959991,113268375
08-01-2019,22.7973,22.934,21.8013,22.3567,335.350006,105127740
09-01-2019,22.3667,22.9002,22.098,22.5687,338.529999,81494175
10-01-2019,22.2933,23.026,22.1193,22.998,344.970001,90845310
11-01-2019,22.806,23.2273,22.5847,23.1507,347.26001,75585780
14-01-2019,22.8253,22.8333,22.2667,22.2933,334.399994,78709260
15-01-2019,22.3333,23.2533,22.3,22.962,344.429993,90848850
16-01-2019,22.9853,23.4667,22.9,23.07,346.049988,70376085
17-01-2019,23.0807,23.4333,22.9433,23.154,347.309998,55150995
18-01-2019,21.5333,21.8086,19.982,20.1507,302.26001,362261445
22-01-2019,20.3213,20.5333,19.7,19.928,298.920013,181001115
23-01-2019,19.5,19.6333,18.7793,19.1727,287.589996,187949895
24-01-2019,18.8687,19.5787,18.6189,19.434,291.51001,120182325
25-01-2019,19.626,19.9013,19.3033,19.8027,297.040009,108871170
28-01-2019,19.5273,19.8307,19.1833,19.7587,296.380005,96349185
29-01-2019,19.6847,19.9038,19.4533,19.8307,297.459991,69325380
30-01-2019,20.03,20.6,19.8993,20.5847,308.769989,168754770
31-01-2019,20.0667,20.7709,19.6,20.468,307.019989,188538675
01-02-2019,20.3613,21.0733,20.2333,20.814,312.209991,109251615
04-02-2019,20.8653,21.02,20.1253,20.8593,312.890015,110281230
05-02-2019,20.8327,21.496,20.8166,21.4233,321.350006,101141475
06-02-2019,21.306,21.616,21.0416,21.148,317.220001,75578190
07-02-2019,20.8867,20.98,20.2,20.5007,307.51001,97809165
08-02-2019,20.4553,20.4963,19.9,20.3867,305.799988,87663180
11-02-2019,20.7733,21.24,20.7,20.856,312.839996,106945695
12-02-2019,21.08,21.2127,20.6413,20.7873,311.809998,82763550
13-02-2019,20.8233,20.85,20.3713,20.5447,308.170013,77124255
14-02-2019,20.2253,20.4513,20.0667,20.2513,303.769989,78012480
15-02-2019,20.3,20.5333,20.26,20.5253,307.880005,58574205
19-02-2019,20.4373,20.7696,20.3647,20.376,305.640015,62526645
20-02-2019,20.294,20.42,19.9333,20.1707,302.559998,107131755
21-02-2019,20.1207,20.216,19.3667,19.4153,291.230011,133637730
22-02-2019,19.6327,19.7667,19.4733,19.6473,294.709991,86108370
25-02-2019,19.8607,20.1936,19.8,19.918,298.769989,99397830
26-02-2019,19.4813,20.134,19.2513,19.8573,297.859985,128738025
27-02-2019,20.1187,21.0863,20.0367,20.9827,314.73999,167758620
28-02-2019,21.2613,21.3333,20.7207,21.3253,319.880005,157809795
01-03-2019,20.4627,20.4753,19.46,19.6527,294.790009,343670625
04-03-2019,19.8747,19.9333,18.852,19.024,285.359985,256452270
05-03-2019,18.8,18.9333,18.0067,18.436,276.540009,281471100
06-03-2019,18.432,18.7671,18.2927,18.416,276.23999,155032275
07-03-2019,18.5893,18.98,18.2833,18.4393,276.589996,141637245
08-03-2019,18.4607,19.0393,18.3927,18.9427,284.140015,132294375
11-03-2019,18.9013,19.4187,18.7,19.3947,290.920013,110884170
12-03-2019,19.0993,19.2047,18.7373,18.8907,283.359985,112562055
13-03-2019,18.9267,19.466,18.8467,19.264,288.959991,102670785
14-03-2019,19.4967,19.6927,19.2193,19.3307,289.959991,106551705
15-03-2019,18.9007,18.915,18.2933,18.362,275.429993,221782965
18-03-2019,18.4,18.5367,17.82,17.966,269.48999,154214700
19-03-2019,17.8333,18.22,17.564,17.8313,267.470001,177009450
20-03-2019,17.9793,18.3313,17.7533,18.24,273.600006,103623360
21-03-2019,18.1733,18.43,17.8967,18.268,274.019989,89206470
22-03-2019,18.172,18.1867,17.6,17.6353,264.529999,131184135
25-03-2019,17.314,17.5453,16.964,17.3613,260.420013,153225435
26-03-2019,17.6293,18.0173,17.6287,17.8513,267.769989,110264220
27-03-2019,17.9167,18.358,17.8789,18.322,274.829987,131687490
28-03-2019,18.4773,18.6887,18.34,18.5747,278.619995,101611395
29-03-2019,18.58,18.6773,18.3,18.6573,279.859985,89870070
01-04-2019,18.8413,19.28,18.7521,19.2787,289.179993,121656585
02-04-2019,19.22,19.296,18.9253,19.0587,285.880005,82184100
03-04-2019,19.1547,19.7447,19.1447,19.454,291.809998,118947960
04-04-2019,17.4593,18.08,17.3727,17.852,267.779999,355810935
05-04-2019,17.9907,18.4067,17.7407,18.3307,274.959991,195573855
08-04-2019,18.5127,18.744,18.0293,18.2133,273.200012,156156540
09-04-2019,18.11,18.3333,17.974,18.154,272.309998,88560465
10-04-2019,18.4493,18.5587,18.1928,18.404,276.059998,105919710
11-04-2019,17.8867,18.0333,17.7067,17.8947,268.420013,147538905
